Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,84.02999877929688,86.43000030517578,83.95999908447266,85.91999816894531,77.77178192138672,2523900
2019-01-03,82.98999786376953,84.3499984741211,80.55000305175781,80.7300033569336,73.073974609375,4376600
2019-01-04,81.45999908447266,83.01000213623047,80.45999908447266,82.69000244140625,74.84809875488281,3470000
2019-01-07,82.54000091552734,84.19000244140625,82.08000183105469,83.20999908447266,75.31877899169922,2656300
2019-01-08,84.2699966430664,85.27999877929688,82.66999816894531,85.23999786376953,77.1562728881836,3993500
2019-01-09,85.81999969482422,88.5,85.81999969482422,87.4000015258789,79.11141967773438,3321600
2019-01-10,86.88999938964844,88.66000366210938,86.56999969482422,88.61000061035156,80.2066879272461,2042400
2019-01-11,88.06999969482422,91.11000061035156,88.06999969482422,90.05999755859375,81.5191650390625,3029800
2019-01-14,88.68000030517578,88.98999786376953,87.36000061035156,87.5,79.20195770263672,2239300
2019-01-15,87.66000366210938,88.54000091552734,87.01000213623047,87.61000061035156,79.30152130126953,1960500
2019-01-16,87.5999984741211,88.5199966430664,86.88999938964844,87.0,78.7493667602539,1667100
2019-01-17,86.51000213623047,88.8499984741211,85.44000244140625,88.80999755859375,80.38770294189453,2563000
2019-01-18,89.61000061035156,91.52999877929688,88.43000030517578,91.36000061035156,82.69587707519531,3471600
2019-01-22,90.56999969482422,90.75,88.20999908447266,89.12999725341797,80.67733764648438,2749500
2019-01-23,89.4000015258789,89.70999908447266,87.7699966430664,88.86000061035156,80.4329833984375,1590400
2019-01-24,90.52999877929688,95.5,90.52999877929688,94.75,85.76438903808594,6478700
2019-01-25,95.80000305175781,98.1500015258789,95.55000305175781,97.66999816894531,88.40747833251953,4301100
2019-01-28,94.94999694824219,97.69999694824219,94.86000061035156,97.33999633789062,88.1087646484375,2260100
2019-01-29,98.30000305175781,98.30000305175781,96.56999969482422,97.01000213623047,87.81005096435547,2171800
2019-01-30,97.56999969482422,99.44000244140625,97.11000061035156,99.01000213623047,89.62040710449219,2653700
2019-01-31,98.73999786376953,98.95999908447266,98.02999877929688,98.86000061035156,89.48461151123047,2588200
2019-02-01,99.16999816894531,100.62999725341797,98.83999633789062,100.54000091552734,91.00531005859375,3074200
2019-02-04,100.47000122070312,100.79000091552734,98.7300033569336,99.69999694824219,90.2449722290039,2541900
2019-02-05,99.54000091552734,100.51000213623047,99.05000305175781,100.4000015258789,90.87858581542969,2472600
2019-02-06,101.05000305175781,103.4800033569336,101.0,102.41000366210938,92.69795227050781,3279400
2019-02-07,101.31999969482422,102.0999984741211,99.54000091552734,100.62999725341797,91.08675384521484,3471800
2019-02-08,99.44999694824219,100.91999816894531,99.06999969482422,100.7300033569336,91.1772689819336,2407700
2019-02-11,102.4000015258789,102.6500015258789,101.0199966430664,101.75,92.10055541992188,2232300
2019-02-12,103.12999725341797,104.87999725341797,102.87999725341797,104.05999755859375,94.19146728515625,3693600
2019-02-13,104.43000030517578,105.08999633789062,103.47000122070312,104.41999816894531,94.517333984375,2417100
2019-02-14,104.2300033569336,105.04000091552734,103.61000061035156,104.48999786376953,94.58070373535156,2971500
2019-02-15,105.37000274658203,105.83000183105469,104.29000091552734,105.73999786376953,95.71215057373047,2289400
2019-02-19,105.44000244140625,105.69999694824219,104.1500015258789,104.22000122070312,94.3363037109375,3722200
2019-02-20,105.0999984741211,108.27999877929688,104.70999908447266,106.81999969482422,96.68975067138672,4811700
2019-02-21,106.33000183105469,106.80000305175781,104.91999816894531,105.27999877929688,95.2957763671875,3518500
2019-02-22,106.08000183105469,106.33000183105469,105.19000244140625,105.91000366210938,95.86604309082031,2248000
2019-02-25,106.80000305175781,108.22000122070312,106.61000061035156,107.9000015258789,97.66731262207031,3987500
2019-02-26,107.36000061035156,107.86000061035156,106.80000305175781,107.18000030517578,97.01558685302734,2083400
2019-02-27,106.33000183105469,106.62000274658203,104.97000122070312,105.93000030517578,95.8841552734375,2617100
2019-02-28,104.94999694824219,107.22000122070312,104.94999694824219,106.95999908447266,97.3125228881836,3212300
2019-03-01,107.83999633789062,108.79000091552734,106.75,108.44000244140625,98.65904998779297,2821400
2019-03-04,109.0,109.4800033569336,106.76000213623047,108.66000366210938,98.85919189453125,2518100
2019-03-05,108.61000061035156,109.04000091552734,107.95999908447266,108.2300033569336,98.46797943115234,2843100
2019-03-06,108.31999969482422,108.66000366210938,106.55999755859375,106.79000091552734,97.15786743164062,2028000
2019-03-07,106.76000213623047,106.76000213623047,105.22000122070312,105.68000030517578,96.1479721069336,2507000
2019-03-08,104.75,105.68000030517578,104.12000274658203,105.41000366210938,95.90233612060547,4791700
2019-03-11,105.44999694824219,107.73999786376953,105.43000030517578,107.68000030517578,97.96758270263672,2884100
2019-03-12,107.66999816894531,108.55000305175781,106.66000366210938,107.91000366210938,98.17683410644531,2392000
2019-03-13,108.41999816894531,109.05999755859375,107.69000244140625,108.08000183105469,98.33150482177734,1814100
2019-03-14,108.38999938964844,108.38999938964844,107.12000274658203,108.25,98.4861831665039,1961300
2019-03-15,108.9800033569336,110.6500015258789,108.3499984741211,109.38999938964844,99.52334594726562,4574400
2019-03-18,109.02999877929688,110.37000274658203,108.43000030517578,109.1500015258789,99.30497741699219,2745900
2019-03-19,109.91000366210938,110.37999725341797,109.29000091552734,109.94999694824219,100.03282165527344,1944900
2019-03-20,109.97000122070312,110.2699966430664,108.12000274658203,108.61000061035156,98.81370544433594,2640800
2019-03-21,109.0,111.12000274658203,108.5,110.18000030517578,100.24208068847656,3724900
2019-03-22,109.79000091552734,109.98999786376953,107.31999969482422,107.4000015258789,97.71286010742188,2300200
2019-03-25,104.83999633789062,106.08999633789062,104.0,105.25,95.75676727294922,2690800
2019-03-26,106.02999877929688,107.13999938964844,105.72000122070312,107.0999984741211,97.43989562988281,3310000
2019-03-27,106.95999908447266,107.47000122070312,103.77999877929688,104.95999908447266,95.492919921875,2621100
2019-03-28,105.05999755859375,105.63999938964844,103.30000305175781,104.06999969482422,94.68319702148438,2615200
2019-03-29,105.16999816894531,105.76000213623047,104.5999984741211,105.2699966430664,95.77494049072266,2777700
2019-04-01,106.5199966430664,108.62000274658203,106.26000213623047,108.27999877929688,98.51345825195312,3445800
2019-04-02,108.12999725341797,108.48999786376953,107.41000366210938,108.11000061035156,98.3587875366211,1684200
2019-04-03,109.62000274658203,111.05999755859375,109.16000366210938,109.83999633789062,99.9327392578125,2739500
2019-04-04,109.76000213623047,110.95999908447266,109.13999938964844,110.54000091552734,100.5696029663086,2435700
2019-04-05,111.08999633789062,111.80000305175781,110.55000305175781,111.45999908447266,101.40664672851562,2529000
2019-04-08,110.75,111.83000183105469,110.36000061035156,111.73999786376953,101.66138458251953,2237900
2019-04-09,111.5,111.7300033569336,110.08000183105469,110.48999786376953,100.52411651611328,1856900
2019-04-10,110.4000015258789,112.12000274658203,109.94999694824219,112.06999969482422,101.96160888671875,1966700
2019-04-11,112.37000274658203,112.68000030517578,111.16999816894531,111.81999969482422,101.73416137695312,1784900
2019-04-12,112.81999969482422,114.29000091552734,112.13999938964844,114.20999908447266,103.9085922241211,1984200
2019-04-15,114.44000244140625,114.58999633789062,112.62000274658203,112.94000244140625,102.75314331054688,1420500
2019-04-16,113.33000183105469,114.98999786376953,113.25,114.5999984741211,104.26341247558594,2298600
2019-04-17,115.08000183105469,115.93000030517578,113.8499984741211,114.4000015258789,104.08145141601562,2505900
